date,campaign,channel,region,impressions,clicks,spend,leads,mqls,sqls,opportunities,deals,revenue
2023-05-01,Brand Awareness 2023,Paid Search,North America,48020,3835,6769.81,417,234,183,74,36,53613.22
2023-05-01,Brand Awareness 2023,Paid Search,EMEA,36354,1124,1384.44,151,115,65,37,15,15500.2
2023-05-01,Brand Awareness 2023,Paid Search,APAC,38740,1603,1587.85,224,113,78,40,16,16630.36
2023-05-01,Brand Awareness 2023,Paid Search,LATAM,36142,3178,2967.62,439,346,206,131,34,34368.63
2023-05-01,Brand Awareness 2023,Paid Social,North America,44342,1192,992.91,70,39,21,11,4,5575.99
2023-05-01,Brand Awareness 2023,Paid Social,EMEA,44846,1205,1024.51,69,48,34,16,4,4052.16
2023-05-01,Brand Awareness 2023,Paid Social,APAC,37726,990,678.15,46,23,18,7,2,2324.64
2023-05-01,Brand Awareness 2023,Paid Social,LATAM,18825,204,138.63,10,7,4,1,1,948.19
2023-05-01,Brand Awareness 2023,Organic Search,North America,36244,928,126.28,97,73,45,20,8,9710.14
2023-05-01,Brand Awareness 2023,Organic Search,EMEA,22666,881,121.25,101,55,33,20,4,4965.82
2023-05-01,Brand Awareness 2023,Organic Search,APAC,20152,1108,109.62,113,71,45,31,8,7253.29
2023-05-01,Brand Awareness 2023,Organic Search,LATAM,15576,663,34.73,76,55,40,25,9,10225.42
2023-05-01,Brand Awareness 2023,Referral,North America,10395,513,52.65,92,59,41,28,9,10376.94
2023-05-01,Brand Awareness 2023,Referral,EMEA,7585,726,237.84,172,134,77,42,10,10068.38
2023-05-01,Brand Awareness 2023,Referral,APAC,6517,595,207.36,118,88,65,43,12,12822.22
2023-05-01,Brand Awareness 2023,Referral,LATAM,8383,787,267.09,145,94,58,26,7,6905.39
2023-05-01,Retention Push Q1,Email,North America,29662,3883,796.24,578,438,321,152,65,105342.53
2023-05-01,Retention Push Q1,Email,EMEA,14053,1687,475.36,264,169,117,51,13,15213.32
2023-05-01,Retention Push Q1,Email,APAC,20980,2885,1600.52,446,225,154,88,43,39717.04
2023-05-01,Retention Push Q1,Email,LATAM,10911,972,250.06,209,127,80,39,9,8375.7
2023-05-01,Retention Push Q1,Paid Search,North America,38966,1470,2848.38,147,92,73,36,16,19129.14
2023-05-01,Retention Push Q1,Paid Search,EMEA,39107,2979,4691.66,387,281,184,124,55,68273.58
2023-05-01,Retention Push Q1,Paid Search,APAC,31639,2523,3419.42,286,169,84,54,12,14377.27
2023-05-01,Retention Push Q1,Paid Search,LATAM,20474,1142,1986.83,111,56,38,24,7,7064.82
2023-05-01,Retention Push Q1,Paid Social,North America,47899,762,358.61,40,21,12,7,2,2328.28
2023-05-01,Retention Push Q1,Paid Social,EMEA,42531,1343,1497.77,62,36,22,9,4,5676.48
2023-05-01,Retention Push Q1,Paid Social,APAC,38809,1518,655.92,66,35,25,15,7,6991.4
2023-05-01,Retention Push Q1,Paid Social,LATAM,30467,1117,518.75,63,38,24,16,7,6483.18
2023-05-01,Retention Push Q1,Organic Search,North America,26785,760,64.3,87,62,35,14,5,7915.85
2023-05-01,Retention Push Q1,Organic Search,EMEA,37239,1442,96.63,136,106,73,49,20,23725.13
2023-05-01,Retention Push Q1,Organic Search,APAC,34391,1894,106.06,189,114,70,35,15,17975.92
2023-05-01,Retention Push Q1,Organic Search,LATAM,16604,549,63.36,57,31,18,9,2,1633.1
2023-05-01,Retention Push Q1,Referral,North America,13877,999,366.42,212,108,77,32,10,15962.77
2023-05-01,Retention Push Q1,Referral,EMEA,9469,573,191.27,107,85,55,24,6,6782.23
2023-05-01,Retention Push Q1,Referral,APAC,11605,1156,203.53,260,173,111,72,34,30683.47
2023-05-01,Retention Push Q1,Referral,LATAM,6041,427,142.32,92,56,42,25,10,9572.16
2023-05-01,Retention Push Q3,Email,North America,29604,3188,1631.24,535,311,216,94,43,56302.7
2023-05-01,Retention Push Q3,Email,EMEA,18907,2570,1359.39,484,356,213,141,54,69919.18
2023-05-01,Retention Push Q3,Email,APAC,17738,2605,1082.09,532,391,234,131,31,33460.51
2023-05-01,Retention Push Q3,Email,LATAM,17155,1521,740.25,302,187,142,79,16,16965.25
2023-05-01,Retention Push Q3,Paid Search,North America,61081,4872,9709.2,512,302,162,83,21,35250.27
2023-05-01,Retention Push Q3,Paid Search,EMEA,40144,2340,4359.13,230,152,90,50,12,12071.15
2023-05-01,Retention Push Q3,Paid Search,APAC,32858,2790,3916.78,392,305,241,105,26,32223.16
2023-05-01,Retention Push Q3,Paid Search,LATAM,25602,1680,1609.64,196,124,82,35,17,18094.91
2023-05-01,Retention Push Q3,Paid Social,North America,42419,456,206.21,18,11,8,4,1,1423.92
2023-05-01,Retention Push Q3,Paid Social,EMEA,35298,633,627.85,36,27,21,13,4,5618.08
2023-05-01,Retention Push Q3,Paid Social,APAC,30660,926,474.56,42,23,14,8,3,2968.23
2023-05-01,Retention Push Q3,Paid Social,LATAM,29322,517,345.46,23,15,9,4,1,874.99
2023-05-01,Retention Push Q3,Organic Search,North America,33698,1523,102.78,149,97,72,38,15,19216.85
2023-05-01,Retention Push Q3,Organic Search,EMEA,27463,1413,192.43,168,113,70,45,18,23185.03
2023-05-01,Retention Push Q3,Organic Search,APAC,28424,708,62.61,77,39,27,14,3,3595.38
2023-05-01,Retention Push Q3,Organic Search,LATAM,22348,477,67.76,41,27,17,8,3,2843.01
2023-05-01,Retention Push Q3,Referral,North America,9068,449,113.13,72,45,24,10,2,2341.62
2023-05-01,Retention Push Q3,Referral,EMEA,7415,471,119.38,79,58,35,21,7,7612.68
2023-05-01,Retention Push Q3,Referral,APAC,11353,796,127.62,163,98,51,34,14,12848.51
2023-05-01,Retention Push Q3,Referral,LATAM,6349,426,120.34,78,52,28,17,5,4585.71
2023-05-01,Holiday Promo 2023,Email,North America,24046,3402,1351.26,595,356,221,128,63,110804.92
2023-05-01,Holiday Promo 2023,Email,EMEA,16462,2232,1042.57,381,277,176,112,48,66317.29
2023-05-01,Holiday Promo 2023,Email,APAC,20789,2745,789.82,494,357,238,101,25,26795.51
2023-05-01,Holiday Promo 2023,Email,LATAM,11240,1784,416.55,347,193,136,65,29,35471.19
2023-05-01,Holiday Promo 2023,Paid Search,North America,47640,3274,4567.42,410,304,187,101,46,86386.82
2023-05-01,Holiday Promo 2023,Paid Search,EMEA,41982,2381,3742.78,317,166,127,68,28,34701.18
2023-05-01,Holiday Promo 2023,Paid Search,APAC,27188,978,1869.28,100,78,60,28,10,10766.39
2023-05-01,Holiday Promo 2023,Paid Search,LATAM,26201,1524,2333.71,153,113,61,35,10,11479.76
2023-05-01,Holiday Promo 2023,Paid Social,North America,37047,400,207.06,17,11,8,5,1,2006.79
2023-05-01,Holiday Promo 2023,Paid Social,EMEA,24678,743,677.82,38,25,12,6,2,2698.42
2023-05-01,Holiday Promo 2023,Paid Social,APAC,27089,294,215.97,11,6,3,1,1,1404.94
2023-05-01,Holiday Promo 2023,Paid Social,LATAM,28346,882,664.34,39,25,17,8,3,3446.59
2023-05-01,Holiday Promo 2023,Organic Search,North America,31649,1369,140.14,118,62,44,21,10,14637.38
2023-05-01,Holiday Promo 2023,Organic Search,EMEA,24165,1134,99.65,113,63,41,28,6,10066.84
2023-05-01,Holiday Promo 2023,Organic Search,APAC,22175,828,112.43,82,50,36,22,5,6548.73
2023-05-01,Holiday Promo 2023,Organic Search,LATAM,21496,779,108.49,91,72,56,22,4,4828.56
2023-05-01,Holiday Promo 2023,Referral,North America,15005,1120,199.64,218,110,87,48,16,30957.21
2023-05-01,Holiday Promo 2023,Referral,EMEA,8629,677,197.0,158,116,64,40,15,19854.35
2023-05-01,Holiday Promo 2023,Referral,APAC,7286,557,197.41,105,76,46,25,8,12111.07
2023-05-01,Holiday Promo 2023,Referral,LATAM,6786,563,161.95,135,81,60,36,14,15432.14
2023-05-01,Evergreen Nurture,Email,North America,31049,3673,1761.17,688,536,404,169,84,97815.0
2023-05-01,Evergreen Nurture,Email,EMEA,16797,2361,1394.15,491,278,185,109,27,34981.54
2023-05-01,Evergreen Nurture,Email,APAC,18271,2681,1430.38,522,322,187,74,30,26077.3
2023-05-01,Evergreen Nurture,Email,LATAM,13904,1828,465.32,385,238,141,93,19,17884.45
2023-05-01,Evergreen Nurture,Paid Search,North America,33715,1389,2577.36,136,94,70,43,19,32195.29
2023-05-01,Evergreen Nurture,Paid Search,EMEA,43733,1972,3436.97,267,156,115,77,25,25834.67
2023-05-01,Evergreen Nurture,Paid Search,APAC,43447,3733,5971.27,415,246,178,100,46,49338.55
2023-05-01,Evergreen Nurture,Paid Search,LATAM,25575,1820,3590.58,224,153,79,52,14,11076.53
2023-05-01,Evergreen Nurture,Paid Social,North America,49499,529,363.49,26,17,10,5,1,1721.47
2023-05-01,Evergreen Nurture,Paid Social,EMEA,35018,1260,1409.45,64,35,26,13,3,4084.48
2023-05-01,Evergreen Nurture,Paid Social,APAC,23084,278,271.92,15,9,7,3,1,1232.73
2023-05-01,Evergreen Nurture,Paid Social,LATAM,18285,456,532.83,21,12,8,4,1,1128.42
2023-05-01,Evergreen Nurture,Organic Search,North America,39516,1546,149.01,141,103,79,48,16,18491.81
2023-05-01,Evergreen Nurture,Organic Search,EMEA,38815,978,137.15,106,69,45,19,7,8917.25
2023-05-01,Evergreen Nurture,Organic Search,APAC,27564,604,36.36,66,46,31,14,2,2029.42
2023-05-01,Evergreen Nurture,Organic Search,LATAM,24839,1398,133.25,124,91,51,24,6,5922.55
2023-05-01,Evergreen Nurture,Referral,North America,14724,1172,256.63,262,190,148,76,19,23105.15
2023-05-01,Evergreen Nurture,Referral,EMEA,7191,336,60.27,61,32,24,14,3,3182.48
2023-05-01,Evergreen Nurture,Referral,APAC,10533,886,312.56,160,96,73,35,12,14543.73
2023-05-01,Evergreen Nurture,Referral,LATAM,7970,741,259.6,124,77,49,33,13,13740.57
2023-05-01,Product Upgrade Launch,Email,North America,23431,2679,789.81,541,403,225,99,20,27593.77
2023-05-01,Product Upgrade Launch,Email,EMEA,25797,2568,1149.36,439,311,231,130,27,36538.73
2023-05-01,Product Upgrade Launch,Email,APAC,22439,3254,1677.73,660,331,165,103,44,41384.91
2023-05-01,Product Upgrade Launch,Email,LATAM,15530,1901,691.26,370,254,164,80,18,14130.17
2023-05-01,Product Upgrade Launch,Paid Search,North America,50564,1753,2142.64,168,128,64,40,12,20197.7
2023-05-01,Product Upgrade Launch,Paid Search,EMEA,29223,2144,3594.08,286,222,136,75,23,29947.78
2023-05-01,Product Upgrade Launch,Paid Search,APAC,45024,2624,4939.21,263,134,85,55,16,14632.99
2023-05-01,Product Upgrade Launch,Paid Search,LATAM,19869,944,779.46,98,67,45,25,6,6100.21
2023-05-01,Product Upgrade Launch,Paid Social,North America,52503,2095,2445.83,94,58,40,21,5,6335.48
2023-05-01,Product Upgrade Launch,Paid Social,EMEA,41531,871,446.68,36,23,13,7,2,2145.3
2023-05-01,Product Upgrade Launch,Paid Social,APAC,24194,761,654.24,41,32,16,7,1,992.61
2023-05-01,Product Upgrade Launch,Paid Social,LATAM,25392,810,697.55,34,25,16,10,3,2725.22
2023-05-01,Product Upgrade Launch,Organic Search,North America,26182,680,35.63,59,41,22,14,3,3602.09
2023-05-01,Product Upgrade Launch,Organic Search,EMEA,38736,893,125.7,104,79,47,23,4,3858.56
2023-05-01,Product Upgrade Launch,Organic Search,APAC,20087,654,88.58,71,39,27,13,4,3934.43
2023-05-01,Product Upgrade Launch,Organic Search,LATAM,19710,450,33.58,40,23,13,5,1,1058.19
2023-05-01,Product Upgrade Launch,Referral,North America,14085,1049,376.01,236,173,132,89,24,32201.45
2023-05-01,Product Upgrade Launch,Referral,EMEA,9208,592,105.27,96,58,32,15,6,7333.19
2023-05-01,Product Upgrade Launch,Referral,APAC,7582,355,119.78,66,39,21,13,5,5559.47
2023-05-01,Product Upgrade Launch,Referral,LATAM,6014,378,57.94,82,62,31,21,7,5803.84
2023-05-01,Webinar Series 2023,Email,North America,26267,3929,1404.19,843,502,363,203,77,114103.09
2023-05-01,Webinar Series 2023,Email,EMEA,22606,3155,1289.83,460,364,206,111,24,34443.9
2023-05-01,Webinar Series 2023,Email,APAC,14845,1834,737.51,328,232,123,65,28,29754.01
2023-05-01,Webinar Series 2023,Email,LATAM,11565,1725,369.47,348,235,145,62,29,23961.4
2023-05-01,Webinar Series 2023,Paid Search,North America,49928,3767,4412.67,513,373,226,157,51,60319.96
2023-05-01,Webinar Series 2023,Paid Search,EMEA,44524,1878,1501.11,231,182,138,91,23,24816.55
2023-05-01,Webinar Series 2023,Paid Search,APAC,30458,2296,4232.95,291,228,133,76,30,32036.32
2023-05-01,Webinar Series 2023,Paid Search,LATAM,33925,1108,1106.78,123,78,57,23,5,5537.09
2023-05-01,Webinar Series 2023,Paid Social,North America,53013,902,679.29,40,24,15,8,3,5024.29
2023-05-01,Webinar Series 2023,Paid Social,EMEA,25696,589,605.63,24,15,8,5,2,2771.91
2023-05-01,Webinar Series 2023,Paid Social,APAC,40493,766,544.28,35,18,10,4,1,1069.73
2023-05-01,Webinar Series 2023,Paid Social,LATAM,31670,364,394.91,21,16,9,5,1,875.69
2023-05-01,Webinar Series 2023,Organic Search,North America,28242,1322,149.62,135,69,53,31,15,24006.36
2023-05-01,Webinar Series 2023,Organic Search,EMEA,34862,802,91.87,73,51,30,20,4,5215.99
2023-05-01,Webinar Series 2023,Organic Search,APAC,34785,1147,139.88,93,72,39,26,5,5863.31
2023-05-01,Webinar Series 2023,Organic Search,LATAM,21694,1071,58.47,111,65,36,20,6,5556.71
2023-05-01,Webinar Series 2023,Referral,North America,9097,411,112.64,66,47,29,18,8,12358.64
2023-05-01,Webinar Series 2023,Referral,EMEA,9024,788,121.54,136,76,50,22,8,10163.62
2023-05-01,Webinar Series 2023,Referral,APAC,11661,603,174.45,135,101,58,28,7,7214.83
2023-05-01,Webinar Series 2023,Referral,LATAM,6326,392,67.71,75,51,39,16,4,3985.15
2023-05-01,Referral Program Pilot,Email,North America,29527,4513,2052.41,714,358,254,173,44,59423.4
2023-05-01,Referral Program Pilot,Email,EMEA,18199,2246,954.5,444,267,175,88,18,25565.83
2023-05-01,Referral Program Pilot,Email,APAC,18164,2881,1025.97,489,282,213,109,22,24597.23
2023-05-01,Referral Program Pilot,Email,LATAM,16152,1826,749.75,326,214,167,70,26,26679.96
2023-05-01,Referral Program Pilot,Paid Search,North America,43540,1962,2857.69,227,146,93,64,13,21560.4
2023-05-01,Referral Program Pilot,Paid Search,EMEA,49502,2076,3103.06,264,188,137,77,24,26009.83
2023-05-01,Referral Program Pilot,Paid Search,APAC,30494,1868,2037.63,219,148,86,52,22,25496.37
2023-05-01,Referral Program Pilot,Paid Search,LATAM,26199,1186,1073.9,167,124,93,62,20,22951.87
2023-05-01,Referral Program Pilot,Paid Social,North America,46404,1402,827.25,60,42,23,9,3,3948.43
2023-05-01,Referral Program Pilot,Paid Social,EMEA,32437,404,473.9,20,12,8,3,1,1105.08
2023-05-01,Referral Program Pilot,Paid Social,APAC,22633,441,327.11,20,10,5,3,1,1119.79
2023-05-01,Referral Program Pilot,Paid Social,LATAM,22306,811,439.69,40,30,19,10,4,3909.41
2023-05-01,Referral Program Pilot,Organic Search,North America,37176,904,100.64,99,68,40,17,5,5835.7
2023-05-01,Referral Program Pilot,Organic Search,EMEA,29111,1183,98.91,97,62,32,14,4,4864.81
2023-05-01,Referral Program Pilot,Organic Search,APAC,32112,1601,223.48,185,142,93,54,26,23650.58
2023-05-01,Referral Program Pilot,Organic Search,LATAM,27070,1088,94.05,110,76,56,28,12,12926.69
2023-05-01,Referral Program Pilot,Referral,North America,13102,1016,405.99,214,156,96,59,23,29161.29
2023-05-01,Referral Program Pilot,Referral,EMEA,10139,753,184.48,140,77,45,18,8,9883.95
2023-05-01,Referral Program Pilot,Referral,APAC,8955,683,127.71,136,71,43,23,10,12291.85
2023-05-01,Referral Program Pilot,Referral,LATAM,6971,337,55.49,62,31,15,7,3,2332.54
2023-05-01,Reactivation Campaign,Email,North America,27665,2535,822.11,479,368,263,132,49,73894.73
2023-05-01,Reactivation Campaign,Email,EMEA,18099,1489,622.22,309,179,102,49,18,18794.78
2023-05-01,Reactivation Campaign,Email,APAC,21052,2802,645.86,575,297,161,92,38,45002.74
2023-05-01,Reactivation Campaign,Email,LATAM,12558,1500,672.38,241,142,89,43,13,10222.29
2023-05-01,Reactivation Campaign,Paid Search,North America,56334,3644,4999.26,500,387,251,141,63,80495.75
2023-05-01,Reactivation Campaign,Paid Search,EMEA,40585,1488,2781.33,186,103,66,39,15,21039.27
2023-05-01,Reactivation Campaign,Paid Search,APAC,29025,2270,3209.75,300,200,151,100,39,40716.23
2023-05-01,Reactivation Campaign,Paid Search,LATAM,24882,1396,1054.49,173,105,71,47,22,18139.19
2023-05-01,Reactivation Campaign,Paid Social,North America,33014,1223,558.34,69,50,38,26,8,13390.21
2023-05-01,Reactivation Campaign,Paid Social,EMEA,32331,645,561.07,36,20,13,5,1,1224.0
2023-05-01,Reactivation Campaign,Paid Social,APAC,33227,1168,1163.3,60,42,21,13,6,7274.18
2023-05-01,Reactivation Campaign,Paid Social,LATAM,26888,992,750.79,58,41,32,19,3,2800.98
2023-05-01,Reactivation Campaign,Organic Search,North America,33381,952,69.24,101,77,38,24,8,11538.87
2023-05-01,Reactivation Campaign,Organic Search,EMEA,35624,1321,153.48,135,77,43,25,8,9070.29
2023-05-01,Reactivation Campaign,Organic Search,APAC,34053,1292,186.27,138,109,66,27,12,10578.99
2023-05-01,Reactivation Campaign,Organic Search,LATAM,20851,1103,142.89,95,68,48,25,11,9778.31
2023-05-01,Reactivation Campaign,Referral,North America,9579,532,203.13,122,79,56,22,6,7184.36
2023-05-01,Reactivation Campaign,Referral,EMEA,9094,897,312.32,177,97,54,36,17,21912.92
2023-05-01,Reactivation Campaign,Referral,APAC,9183,809,167.04,174,135,74,44,12,15314.25
2023-05-01,Reactivation Campaign,Referral,LATAM,8473,791,246.04,187,97,62,34,7,5743.6
2023-06-01,Spring Launch 2023,Email,North America,28506,3827,1985.41,671,412,321,197,94,125582.79
2023-06-01,Spring Launch 2023,Email,EMEA,15119,2065,959.32,300,221,131,85,37,50582.9
2023-06-01,Spring Launch 2023,Email,APAC,17821,2612,1121.41,471,309,174,107,24,26674.31
2023-06-01,Spring Launch 2023,Email,LATAM,10567,1017,567.36,214,153,80,37,14,15901.2
2023-06-01,Spring Launch 2023,Paid Search,North America,55132,2824,3657.16,348,198,107,54,22,32549.35
2023-06-01,Spring Launch 2023,Paid Search,EMEA,46728,2120,2121.54,273,215,126,82,39,53344.72
2023-06-01,Spring Launch 2023,Paid Search,APAC,38866,1345,2079.72,176,131,94,55,18,19780.02
2023-06-01,Spring Launch 2023,Paid Search,LATAM,24230,1493,1477.88,184,100,59,30,13,14737.0
2023-06-01,Spring Launch 2023,Paid Social,North America,43594,1378,713.59,71,49,36,21,8,13810.93
2023-06-01,Spring Launch 2023,Paid Social,EMEA,37335,1304,1217.86,59,39,26,14,6,6540.0
2023-06-01,Spring Launch 2023,Paid Social,APAC,30128,471,303.42,22,13,9,5,2,2081.54
2023-06-01,Spring Launch 2023,Paid Social,LATAM,31729,496,423.23,24,13,8,3,1,914.49
2023-06-01,Spring Launch 2023,Organic Search,North America,27321,1355,150.95,149,80,54,22,8,9357.59
2023-06-01,Spring Launch 2023,Organic Search,EMEA,30671,780,90.75,87,57,30,17,6,6924.2
2023-06-01,Spring Launch 2023,Organic Search,APAC,31473,1022,94.7,102,69,34,21,9,9975.18
2023-06-01,Spring Launch 2023,Organic Search,LATAM,24558,1229,113.59,117,84,51,34,8,8774.72
2023-06-01,Spring Launch 2023,Referral,North America,12166,1031,174.91,174,98,60,30,9,14093.72
2023-06-01,Spring Launch 2023,Referral,EMEA,10282,757,264.06,158,120,89,51,21,20761.49
2023-06-01,Spring Launch 2023,Referral,APAC,7214,546,55.18,121,78,50,30,10,11290.0
2023-06-01,Spring Launch 2023,Referral,LATAM,5025,438,70.06,79,56,38,17,8,6186.99
2023-06-01,Brand Awareness 2023,Email,North America,27346,3704,1808.55,650,460,317,137,59,77481.13
2023-06-01,Brand Awareness 2023,Email,EMEA,16733,2416,1112.38,381,281,221,136,67,86243.42
2023-06-01,Brand Awareness 2023,Email,APAC,15501,2250,1144.72,440,319,180,99,30,35686.94
2023-06-01,Brand Awareness 2023,Email,LATAM,17069,2565,580.49,487,267,212,129,54,51626.21
2023-06-01,Brand Awareness 2023,Paid Search,North America,36780,1641,3115.34,163,126,83,43,15,20487.11
2023-06-01,Brand Awareness 2023,Paid Search,EMEA,28541,901,1340.72,129,87,44,18,6,7757.93
2023-06-01,Brand Awareness 2023,Paid Search,APAC,44564,1951,2173.5,217,136,108,48,17,15164.67
2023-06-01,Brand Awareness 2023,Paid Search,LATAM,26121,1144,1285.1,143,89,45,31,9,6987.52
2023-06-01,Brand Awareness 2023,Paid Social,North America,38472,552,632.2,29,15,11,5,1,1683.01
2023-06-01,Brand Awareness 2023,Paid Social,EMEA,25642,625,502.77,36,20,11,7,1,1369.26
2023-06-01,Brand Awareness 2023,Paid Social,APAC,24696,650,696.01,35,23,17,9,3,3528.01
2023-06-01,Brand Awareness 2023,Paid Social,LATAM,30438,891,726.09,51,39,29,12,5,5747.49
2023-06-01,Brand Awareness 2023,Organic Search,North America,35043,1902,226.48,183,97,59,36,17,25860.2
2023-06-01,Brand Awareness 2023,Organic Search,EMEA,32107,1415,182.2,164,120,88,59,29,28631.87
2023-06-01,Brand Awareness 2023,Organic Search,APAC,19987,484,35.3,44,25,17,9,2,2404.03
2023-06-01,Brand Awareness 2023,Organic Search,LATAM,23619,1206,113.89,128,68,44,17,5,4534.3
2023-06-01,Brand Awareness 2023,Referral,North America,13846,1022,272.56,241,128,65,37,17,25792.99
2023-06-01,Brand Awareness 2023,Referral,EMEA,12243,824,319.29,162,81,44,24,10,13702.43
2023-06-01,Brand Awareness 2023,Referral,APAC,6723,365,85.57,74,55,30,18,3,3853.41
2023-06-01,Brand Awareness 2023,Referral,LATAM,9059,641,184.58,131,66,47,28,6,5254.85
2023-06-01,Retention Push Q1,Email,North America,24100,3418,1077.2,530,400,284,179,50,61194.75
2023-06-01,Retention Push Q1,Email,EMEA,23559,3094,1707.87,618,386,305,189,38,46263.02
2023-06-01,Retention Push Q1,Email,APAC,15721,1699,972.4,354,209,116,75,31,33214.48
2023-06-01,Retention Push Q1,Email,LATAM,14831,1400,654.37,247,148,87,45,9,7823.34
2023-06-01,Retention Push Q1,Paid Search,North America,37246,2767,4241.68,281,168,120,70,16,20004.65
